gene,isoform,logFC,tpm_mean,pvalues,fdr
AT5G55850,AT5G55850.1,-1.1959182813234968,7.66389021330647,0.0034965034965034965,0.006585542169261399
AT5G55850,AT5G55850_ID1,,7.66389021330647,0.0,0.0
AT5G55850,AT5G55850_JC4,,7.66389021330647,0.0,0.0
AT5G55850,AT5G55850_P3,-0.820912614623504,7.66389021330647,0.007492507492507493,0.013024010051645015
AT5G55860,AT5G55860_P1,-0.10264594820454942,4.82016949117934,1.0,1.0
AT5G55860,AT5G55860_c3,,4.82016949117934,0.0,0.0
AT5G55896,AT5G55896.1,,4.520758384593477,0.0,0.0
AT5G55896,AT5G55896_ID6,-1.1553428292840198,4.520758384593477,0.055944055944055944,0.0853246223721018
AT5G55896,AT5G55896_ID9,,4.520758384593477,0.0,0.0
AT5G55896,AT5G55896_JC15,-1.7504196602895266,4.520758384593477,0.016983016983016984,0.027945984781173685
AT5G55896,AT5G55896_JC6,,4.520758384593477,0.0,0.0
AT5G55896,AT5G55896_JS6,,4.520758384593477,0.0,0.0
AT5G55896,AT5G55896_c1,,4.520758384593477,0.0,0.0
AT5G55896,AT5G55896_s1,,4.520758384593477,0.0,0.0
AT5G55896,AT5G55896_s2,,4.520758384593477,0.0,0.0
AT5G55896,AT5G55896_s4,,4.520758384593477,0.0,0.0
AT5G55896,AT5G55896_s5,-0.6855238167387689,4.520758384593477,0.16733266733266733,0.23059127854695297
AT5G55900,AT5G55900.1,0.05084910764073225,2.350580616047124,1.0,1.0
AT5G55910,AT5G55910_P1,0.385735688778432,5.7985198769980455,1.0,1.0
AT5G55910,AT5G55910_P2,1.0242642437925258,5.7985198769980455,0.02147852147852148,0.034872459912978555
AT5G55920,AT5G55920_P1,-0.1489716231511382,3.936968146323592,1.0,1.0
AT5G55930,AT5G55930.1,-0.15775288155988054,4.503227155750511,1.0,1.0
AT5G55930,AT5G55930_ID4,-0.6244464414032103,4.503227155750511,0.1998001998001998,0.26987419931063966
AT5G55940,AT5G55940_P1,-0.5183692804308153,5.871551049038017,0.11738261738261738,0.16791338817729762
AT5G55950,AT5G55950_P1,,-inf,0.0,0.0
AT5G55950,AT5G55950_P3,,-inf,0.0,0.0
AT5G55960,AT5G55960_P1,0.9790606648794564,2.9530322270806475,0.1848151848151848,0.25198047743163177
AT5G55970,AT5G55970_ID3,,5.936663427879338,0.0,0.0
AT5G55970,AT5G55970_P1,3.117255769312773,5.936663427879338,0.0,0.0
AT5G55970,AT5G55970_P2,-0.40884517709002743,5.936663427879338,1.0,1.0
AT5G55970,AT5G55970_P3,2.478301492978178,5.936663427879338,0.0,0.0
AT5G55970,AT5G55970_s1,,5.936663427879338,0.0,0.0
AT5G55990,AT5G55990_JC1,-0.35011450368825603,2.4480743844378865,1.0,1.0
AT5G55990,AT5G55990_P1,0.138683128715952,2.4480743844378865,1.0,1.0
AT5G55990,AT5G55990_P2,,2.4480743844378865,0.0,0.0
AT5G55990,AT5G55990_s1,,2.4480743844378865,0.0,0.0
AT5G56000,AT5G56000_P1,-0.8407952354993071,3.7531669063339983,0.17082917082917082,0.234775640761261
AT5G56000,AT5G56000_c1,,3.7531669063339983,0.0,0.0
AT5G56010,AT5G56010_P1,-0.6997774045421403,6.530099903329009,0.03696303696303696,0.058073116799264746
AT5G56020,AT5G56020_P1,0.943136383619116,4.648330871525734,0.07692307692307693,0.11445576648019162
AT5G56020,AT5G56020_P2,1.081947999562253,4.648330871525734,0.05444555444555445,0.083238624981835
AT5G56030,AT5G56030.2,-0.0005472900660334901,6.345902061201525,1.0,1.0
AT5G56030,AT5G56030_ID2,,6.345902061201525,0.0,0.0
AT5G56030,AT5G56030_ID5,,6.345902061201525,0.0,0.0
AT5G56030,AT5G56030_P1,-0.6867091769914291,6.345902061201525,0.047452547452547456,0.07324921682586333
AT5G56040,AT5G56040.1,-0.12841995168907117,3.60702630686801,1.0,1.0
AT5G56040,AT5G56040_P2,1.5377119585827073,3.60702630686801,0.06743256743256744,0.10143950876709498
AT5G56050,AT5G56050_P1,0.7778285196863528,-inf,0.2217782217782218,0.2932987704648178
AT5G56080,AT5G56080_P1,,-inf,0.0,0.0
AT5G56090,AT5G56090.1,,-inf,0.0,0.0
AT5G56090,AT5G56090_ID1,,-inf,0.0,0.0
AT5G56090,AT5G56090_ID4,,-inf,0.0,0.0
AT5G56100,AT5G56100_P1,-0.11257910006920824,6.992716639789287,1.0,1.0
AT5G56120,AT5G56120.1,,-inf,0.0,0.0
AT5G56130,AT5G56130_ID1,-1.1827679298852456,3.2591158413719863,0.13786213786213786,0.19374048132523697
AT5G56130,AT5G56130_P1,-0.08171697672569511,3.2591158413719863,1.0,1.0
AT5G56130,AT5G56130_c1,-0.7021384126198664,3.2591158413719863,0.24725274725274726,0.31832680492746657
AT5G56140,AT5G56140_P1,-0.5963500611978345,7.802207773376445,0.012487512487512488,0.02097602745037846
AT5G56150,AT5G56150_ID2,-0.10000807398417377,4.714335615938544,1.0,1.0
AT5G56150,AT5G56150_ID3,2.108935416512483,4.714335615938544,0.001998001998001998,0.0038437326392090072
AT5G56150,AT5G56150_P1,-0.4297431158247198,4.714335615938544,1.0,1.0
AT5G56160,AT5G56160_JS1,,-inf,0.0,0.0
AT5G56160,AT5G56160_JS3,,-inf,0.0,0.0
AT5G56160,AT5G56160_P1,-0.7896927180757525,-inf,0.21978021978021978,0.29143304299573447
AT5G56160,AT5G56160_P2,,-inf,0.0,0.0
AT5G56170,AT5G56170_ID2,0.6742865201664971,5.935985909889882,0.06843156843156843,0.10280794551908502
AT5G56170,AT5G56170_JC3,,5.935985909889882,0.0,0.0
AT5G56170,AT5G56170_P1,0.9769566575715452,5.935985909889882,0.02047952047952048,0.03333653287011496
AT5G56180,AT5G56180.2,,5.728927025017381,0.0,0.0
AT5G56180,AT5G56180_P1,-0.688069288808121,5.728927025017381,0.07192807192807193,0.10756500845793965
AT5G56180,AT5G56180_P3,,5.728927025017381,0.0,0.0
AT5G56180,AT5G56180_c1,2.6538255696155146,5.728927025017381,0.0,0.0
AT5G56190,AT5G56190_ID12,1.0382669920519074,4.684926287401404,0.060939060939060936,0.09236735412868113
AT5G56190,AT5G56190_P1,0.7846891217009624,4.684926287401404,0.11188811188811189,0.16081054818501017
AT5G56190,AT5G56190_P2,1.4394688846357364,4.684926287401404,0.026973026973026972,0.04320204577799177
AT5G56190,AT5G56190_P3,,4.684926287401404,0.0,0.0
AT5G56190,AT5G56190_P4,,4.684926287401404,0.0,0.0
AT5G56190,AT5G56190_P7,-1.5862625470916472,4.684926287401404,0.014985014985014986,0.02484032683523996
AT5G56190,AT5G56190_c1,,4.684926287401404,0.0,0.0
AT5G56190,AT5G56190_s1,,4.684926287401404,0.0,0.0
AT5G56210,AT5G56210_ID5,,4.427777886825173,0.0,0.0
AT5G56210,AT5G56210_P1,2.959355230339264,4.427777886825173,0.0,0.0
AT5G56210,AT5G56210_s1,1.1731864299146995,4.427777886825173,0.06143856143856144,0.09306969983251137
AT5G56220,AT5G56220_P2,,3.2820330274974125,0.0,0.0
AT5G56220,AT5G56220_c1,0.7230551641870981,3.2820330274974125,0.24275724275724275,0.31367378590596073
AT5G56230,AT5G56230_P1,0.5213866888357364,-inf,0.4485514485514486,0.5592419703464232
AT5G56240,AT5G56240.1,-1.6987743238046682,4.40540649762623,0.01848151848151848,0.030261759307980206
AT5G56240,AT5G56240_P2,-0.4246687533357636,4.40540649762623,1.0,1.0
AT5G56240,AT5G56240_P3,,4.40540649762623,0.0,0.0
AT5G56240,AT5G56240_P4,,4.40540649762623,0.0,0.0
AT5G56240,AT5G56240_s1,,4.40540649762623,0.0,0.0
AT5G56240,AT5G56240_s2,0.41751422343378497,4.40540649762623,1.0,1.0
AT5G56250,AT5G56250_JS2,0.4820662145230319,3.049980192887487,1.0,1.0
AT5G56250,AT5G56250_JS3,,3.049980192887487,0.0,0.0
AT5G56250,AT5G56250_JS4,,3.049980192887487,0.0,0.0
AT5G56250,AT5G56250_P1,,3.049980192887487,0.0,0.0
AT5G56250,AT5G56250_P2,,3.049980192887487,0.0,0.0
AT5G56250,AT5G56250_s1,,3.049980192887487,0.0,0.0
AT5G56260,AT5G56260_ID2,,4.8794356864877875,0.0,0.0
AT5G56260,AT5G56260_P1,-0.8140065564318508,4.8794356864877875,0.08541458541458541,0.12587865738576792
AT5G56260,AT5G56260_P4,,4.8794356864877875,0.0,0.0
AT5G56260,AT5G56260_P5,-0.2895624147034743,4.8794356864877875,1.0,1.0
AT5G56270,AT5G56270.1,1.100965627740048,-inf,0.007492507492507493,0.013024010051645015
AT5G56280,AT5G56280_P1,-0.744447966968476,3.2961811755718387,0.23226773226773226,0.30245349229750557
AT5G56290,AT5G56290_P1,0.21542592365595237,5.792584058106622,1.0,1.0
AT5G56290,AT5G56290_c1,,5.792584058106622,0.0,0.0
AT5G56310,AT5G56310_P1,0.5799109728230778,-inf,0.24175824175824176,0.31260695799957183
AT5G56320,AT5G56320_P1,-0.3659454979866146,-inf,1.0,1.0
AT5G56320,AT5G56320_P2,,-inf,0.0,0.0
AT5G56320,AT5G56320_P3,,-inf,0.0,0.0
AT5G56340,AT5G56340_P1,-0.26094753816591787,5.274548464980046,1.0,1.0
AT5G56350,AT5G56350_P1,-1.2016574194346803,4.623311249887113,0.04995004995004995,0.0768238357798235
AT5G56350,AT5G56350_c2,,4.623311249887113,0.0,0.0
AT5G56360,AT5G56360_ID7,-1.391228247064125,5.642067115126307,0.00999000999000999,0.017010059502977348
AT5G56360,AT5G56360_ID9,,5.642067115126307,0.0,0.0
AT5G56360,AT5G56360_JS1,0.7153366507692693,5.642067115126307,0.07042957042957043,0.10555459667500451
AT5G56360,AT5G56360_P1,1.1036505255947935,5.642067115126307,0.02147852147852148,0.034872459912978555
AT5G56360,AT5G56360_c2,-0.290855054069064,5.642067115126307,1.0,1.0
AT5G56380,AT5G56380_P1,2.8189232436699263,4.812900678075295,0.0,0.0
AT5G56380,AT5G56380_P2,,4.812900678075295,0.0,0.0
AT5G56420,AT5G56420_P1,1.0481579794996123,3.0617116745462964,0.12837162837162838,0.18184411953396978
AT5G56450,AT5G56450_P1,-0.3291167598396738,-inf,1.0,1.0
AT5G56460,AT5G56460_JS2,,3.9375140148596266,0.0,0.0
AT5G56460,AT5G56460_JS4,-0.867002851721362,3.9375140148596266,0.14785214785214784,0.20634834721522027
AT5G56460,AT5G56460_P1,1.277230766541741,3.9375140148596266,0.05944055944055944,0.09023255403218922
AT5G56460,AT5G56460_c1,,3.9375140148596266,0.0,0.0
AT5G56500,AT5G56500_P1,-0.03630244814749295,3.861707576785381,1.0,1.0
AT5G56500,AT5G56500_P2,,3.861707576785381,0.0,0.0
AT5G56510,AT5G56510_P1,,-inf,0.0,0.0
AT5G56510,AT5G56510_P2,,-inf,0.0,0.0
AT5G56510,AT5G56510_P4,,-inf,0.0,0.0
AT5G56520,AT5G56520_P1,3.683901992013061,5.769558715487858,0.0,0.0
AT5G56530,AT5G56530_P1,1.3194046934106662,4.789100624785526,0.025474525474525476,0.04092188435172845
AT5G56530,AT5G56530_P2,-2.7113055968714876,4.789100624785526,0.0,0.0
AT5G56540,AT5G56540_P1,-0.8925091886706897,2.212234801224746,0.16933066933066934,0.23298256581143958
AT5G56544,AT5G56544.1,-1.0170214964232067,-inf,0.00949050949050949,0.01620444135121239
AT5G56550,AT5G56550_P1,0.9713592165444869,5.887091651947074,0.02047952047952048,0.03333653287011496
AT5G56555,AT5G56555_P1,,-inf,0.0,0.0
AT5G56580,AT5G56580_P1,,-inf,0.0,0.0
AT5G56590,AT5G56590.1,0.9504355187702309,2.883313437590998,0.23376623376623376,0.3040388636176288
AT5G56590,AT5G56590_ID2,,2.883313437590998,0.0,0.0
AT5G56600,AT5G56600.1,0.4431355060535944,3.423481500399936,1.0,1.0
AT5G56600,AT5G56600.2,-1.355434968316487,3.423481500399936,0.11288711288711288,0.16209562210677067
AT5G56600,AT5G56600_s1,,3.423481500399936,0.0,0.0
AT5G56610,AT5G56610_JS1,,-inf,0.0,0.0
AT5G56610,AT5G56610_P1,-1.002121590898602,-inf,0.00949050949050949,0.01620444135121239
AT5G56620,AT5G56620.1,,-inf,0.0,0.0
AT5G56630,AT5G56630_P1,0.30247824089996733,3.434551543846119,1.0,1.0
AT5G56650,AT5G56650_P1,-0.15777361196989959,4.11835341988541,1.0,1.0
AT5G56650,AT5G56650_P2,,4.11835341988541,0.0,0.0
AT5G56650,AT5G56650_c1,,4.11835341988541,0.0,0.0
AT5G56660,AT5G56660.1,-0.18819659136584477,3.888711298893741,1.0,1.0
AT5G56660,AT5G56660_ID2,,3.888711298893741,0.0,0.0
AT5G56670,AT5G56670_P1,-0.42116457992454315,5.689319692478396,1.0,1.0
AT5G56680,AT5G56680_P1,-0.2258425921974503,4.981175164722899,1.0,1.0
AT5G56710,AT5G56710.2,-1.6484408808707824,7.092784695112613,0.0014985014985014985,0.0029060528630328584
AT5G56710,AT5G56710_P1,-0.14768673561050338,7.092784695112613,1.0,1.0
AT5G56720,AT5G56720_P1,0.44449518635301954,-inf,1.0,1.0
AT5G56730,AT5G56730_P1,-1.2018121618325357,-inf,0.006993006993006993,0.012267299454769053
AT5G56740,AT5G56740_P1,0.8535527264531537,-inf,0.21428571428571427,0.28623813404167503
AT5G56740,AT5G56740_s1,,-inf,0.0,0.0
AT5G56747,AT5G56747_JC1,1.0764542231452008,2.14007496003887,0.26523476523476525,0.33868082866052845
AT5G56747,AT5G56747_JC3,,2.14007496003887,0.0,0.0
AT5G56750,AT5G56750_P1,0.000948645484836419,6.455794314588611,1.0,1.0
AT5G56750,AT5G56750_P2,2.1650452838458296,6.455794314588611,0.0014985014985014985,0.0029060528630328584
AT5G56760,AT5G56760_P1,0.4429996873304134,5.908873326271965,1.0,1.0
AT5G56780,AT5G56780_P1,-0.8808182847259101,-inf,0.2102897102897103,0.2819307015817462
AT5G56780,AT5G56780_c1,0.021664041790315558,-inf,1.0,1.0
AT5G56780,AT5G56780_c3,,-inf,0.0,0.0
AT5G56790,AT5G56790_P1,2.5405600709399456,3.5387944298705065,0.01098901098901099,0.018603904154556677
AT5G56790,AT5G56790_s1,,3.5387944298705065,0.0,0.0
AT5G56795,AT5G56795_P1,0.09427318456075917,-inf,1.0,1.0
AT5G56810,AT5G56810_P1,1.4967366713346704,-inf,0.005994005994005994,0.010690947747889949
AT5G56810,AT5G56810_P2,-0.3129476517970792,-inf,1.0,1.0
AT5G56840,AT5G56840_P1,-1.1327487263955547,-inf,0.007492507492507493,0.013024010051645015
AT5G56850,AT5G56850_ID11,,-inf,0.0,0.0
AT5G56850,AT5G56850_ID19,,-inf,0.0,0.0
AT5G56850,AT5G56850_ID24,,-inf,0.0,0.0
AT5G56850,AT5G56850_ID41,,-inf,0.0,0.0
AT5G56850,AT5G56850_ID43,,-inf,0.0,0.0
AT5G56850,AT5G56850_ID44,,-inf,0.0,0.0
AT5G56850,AT5G56850_ID9,,-inf,0.0,0.0
AT5G56850,AT5G56850_JS1,,-inf,0.0,0.0
AT5G56850,AT5G56850_JS3,,-inf,0.0,0.0
AT5G56850,AT5G56850_P1,,-inf,0.0,0.0
AT5G56850,AT5G56850_P2,,-inf,0.0,0.0
AT5G56850,AT5G56850_P3,,-inf,0.0,0.0
AT5G56850,AT5G56850_P4,,-inf,0.0,0.0
AT5G56850,AT5G56850_P6,,-inf,0.0,0.0
AT5G56850,AT5G56850_c3,,-inf,0.0,0.0
AT5G56850,AT5G56850_c4,,-inf,0.0,0.0
AT5G56850,AT5G56850_c6,,-inf,0.0,0.0
AT5G56850,AT5G56850_s5,,-inf,0.0,0.0
AT5G56860,AT5G56860_P1,0.7088377600844775,3.9004485989102076,0.17132867132867133,0.23535449035080816
AT5G56860,AT5G56860_s1,,3.9004485989102076,0.0,0.0
AT5G56870,AT5G56870.1,1.6962557132382816,9.194933612309242,0.000999000999000999,0.001955667464298449
AT5G56870,AT5G56870_c2,,9.194933612309242,0.0,0.0
AT5G56870,AT5G56870_s1,,9.194933612309242,0.0,0.0
AT5G56880,AT5G56880_P1,0.284361147192012,-inf,1.0,1.0
AT5G56890,AT5G56890_JC18,,-inf,0.0,0.0
AT5G56890,AT5G56890_JC33,,-inf,0.0,0.0
AT5G56890,AT5G56890_JS1,0.7741774795669984,-inf,0.2217782217782218,0.2932987704648178
AT5G56890,AT5G56890_JS3,,-inf,0.0,0.0
AT5G56890,AT5G56890_P1,,-inf,0.0,0.0
AT5G56900,AT5G56900.1,,5.351685387459413,0.0,0.0
AT5G56900,AT5G56900_JC5,,5.351685387459413,0.0,0.0
AT5G56900,AT5G56900_P2,0.32020098113035544,5.351685387459413,1.0,1.0
AT5G56900,AT5G56900_P3,,5.351685387459413,0.0,0.0
AT5G56900,AT5G56900_c1,-2.9792673497180626,5.351685387459413,0.0,0.0
AT5G56910,AT5G56910_P1,-0.8098492249499962,4.557528542361976,0.11888111888111888,0.1698548407562961
AT5G56930,AT5G56930_P1,0.4434347959788978,2.183913987433703,1.0,1.0
AT5G56930,AT5G56930_c1,-0.564397276665918,2.183913987433703,0.3066933066933067,0.3869882770538225
AT5G56940,AT5G56940_P1,0.3859471723263823,4.685629754238771,1.0,1.0
AT5G56950,AT5G56950_ID20,,4.26421383036256,0.0,0.0
AT5G56950,AT5G56950_ID24,,4.26421383036256,0.0,0.0
AT5G56950,AT5G56950_ID29,-1.368961708861911,4.26421383036256,0.04195804195804196,0.06531381196858449
AT5G56950,AT5G56950_ID5,,4.26421383036256,0.0,0.0
AT5G56950,AT5G56950_P1,0.6707222540461251,4.26421383036256,0.17582417582417584,0.24091817906250898
AT5G56960,AT5G56960_P2,,-inf,0.0,0.0
AT5G56970,AT5G56970_P1,,-inf,0.0,0.0
AT5G56980,AT5G56980.1,0.5397900468066856,5.193670834154967,0.15884115884115885,0.22010637039583197
AT5G56985,AT5G56985_P1,,-inf,0.0,0.0
AT5G56990,AT5G56990_P1,0.5715966796711769,1.8876459488733925,0.31218781218781216,0.3934715680405335
AT5G56990,AT5G56990_P2,,1.8876459488733925,0.0,0.0
AT5G57000,AT5G57000_ID1,-1.5964896312459416,3.2375685981640245,0.07442557442557443,0.11099000519797786
AT5G57000,AT5G57000_ID2,-1.8585597087408112,3.2375685981640245,0.052947052947052944,0.08111270791455437
AT5G57000,AT5G57000_ID4,0.33454536145036373,3.2375685981640245,1.0,1.0
AT5G57000,AT5G57000_P1,,3.2375685981640245,0.0,0.0
AT5G57000,AT5G57000_s1,,3.2375685981640245,0.0,0.0
AT5G57010,AT5G57010_ID4,,-inf,0.0,0.0
AT5G57010,AT5G57010_P1,,-inf,0.0,0.0
AT5G57010,AT5G57010_c2,,-inf,0.0,0.0
AT5G57010,AT5G57010_s1,,-inf,0.0,0.0
AT5G57015,AT5G57015_P1,0.03335992053508452,3.856609551369934,1.0,1.0
AT5G57020,AT5G57020.1,-0.07062946574917817,6.190447811290259,1.0,1.0
AT5G57020,AT5G57020_ID2,-0.23741172592694104,6.190447811290259,1.0,1.0
AT5G57030,AT5G57030_P1,-0.13816440995822443,1.6400749847104015,1.0,1.0
AT5G57030,AT5G57030_c1,,1.6400749847104015,0.0,0.0
AT5G57035,AT5G57035_P1,-0.28248425438679536,3.624556632650362,1.0,1.0
AT5G57040,AT5G57040.1,-0.49496089132076015,5.34344270418287,1.0,1.0
AT5G57050,AT5G57050_ID2,,2.9325561495472403,0.0,0.0
AT5G57050,AT5G57050_P1,2.885257724279218,2.9325561495472403,0.006493506493506494,0.0114512219646694
AT5G57050,AT5G57050_P3,-0.44432116724936055,2.9325561495472403,1.0,1.0
AT5G57060,AT5G57060_ID15,,4.5659675296500755,0.0,0.0
AT5G57060,AT5G57060_JS18,,4.5659675296500755,0.0,0.0
AT5G57060,AT5G57060_P1,,4.5659675296500755,0.0,0.0
AT5G57060,AT5G57060_P2,,4.5659675296500755,0.0,0.0
AT5G57060,AT5G57060_P3,,4.5659675296500755,0.0,0.0
AT5G57060,AT5G57060_P4,,4.5659675296500755,0.0,0.0
AT5G57060,AT5G57060_P5,,4.5659675296500755,0.0,0.0
AT5G57060,AT5G57060_P6,,4.5659675296500755,0.0,0.0
AT5G57060,AT5G57060_P8,,4.5659675296500755,0.0,0.0
AT5G57060,AT5G57060_P9,,4.5659675296500755,0.0,0.0
AT5G57070,AT5G57070_P1,1.910406775630297,-inf,0.004495504495504496,0.008251367931742524
AT5G57080,AT5G57080_P1,-0.26036557527927595,-inf,1.0,1.0
AT5G57090,AT5G57090_P1,,-inf,0.0,0.0
AT5G57090,AT5G57090_P2,1.2115605802150358,-inf,0.006993006993006993,0.012267299454769053
AT5G57100,AT5G57100_P1,1.152131290866416,3.499211188505228,0.11238761238761238,0.16146410358026964
AT5G57100,AT5G57100_P3,2.0809082313020113,3.499211188505228,0.01948051948051948,0.0318147118708662
AT5G57100,AT5G57100_P4,,3.499211188505228,0.0,0.0
AT5G57110,AT5G57110.1,,5.476707247161939,0.0,0.0
AT5G57110,AT5G57110_P2,,5.476707247161939,0.0,0.0
AT5G57110,AT5G57110_s2,0.507209140929703,5.476707247161939,0.14285714285714285,0.2000843316898517
AT5G57120,AT5G57120_P1,0.5871965502136902,6.163272744224376,0.08341658341658342,0.12319591787485204
AT5G57120,AT5G57120_P2,0.5210590379838187,6.163272744224376,0.10589410589410589,0.1531109950643268
AT5G57123,AT5G57123_P1,,-inf,0.0,0.0
AT5G57130,AT5G57130_P1,1.784073266079724,2.6888717825621886,0.07042957042957043,0.10555459667500451
AT5G57140,AT5G57140_ID1,,-inf,0.0,0.0
AT5G57140,AT5G57140_ID4,,-inf,0.0,0.0
AT5G57140,AT5G57140_ID5,,-inf,0.0,0.0
AT5G57140,AT5G57140_ID6,,-inf,0.0,0.0
AT5G57140,AT5G57140_P1,,-inf,0.0,0.0
AT5G57150,AT5G57150.4,,4.0059776211972595,0.0,0.0
AT5G57150,AT5G57150_ID1,,4.0059776211972595,0.0,0.0
AT5G57150,AT5G57150_ID4,-1.1203690791991319,4.0059776211972595,0.09290709290709291,0.13600544450543098
AT5G57150,AT5G57150_ID5,,4.0059776211972595,0.0,0.0
AT5G57150,AT5G57150_ID6,2.0127812294062815,4.0059776211972595,0.012987012987012988,0.021748884512800062
AT5G57150,AT5G57150_P2,-0.3601432584144044,4.0059776211972595,1.0,1.0
AT5G57160,AT5G57160_P1,,3.407963274278721,0.0,0.0
AT5G57160,AT5G57160_s1,,3.407963274278721,0.0,0.0
AT5G57160,AT5G57160_s2,,3.407963274278721,0.0,0.0
AT5G57170,AT5G57170_P1,,-inf,0.0,0.0
AT5G57170,AT5G57170_P2,,-inf,0.0,0.0
AT5G57180,AT5G57180_P1,-0.070745898249152,3.404235270853753,1.0,1.0
AT5G57180,AT5G57180_P2,-0.4908700601472926,3.404235270853753,1.0,1.0
AT5G57180,AT5G57180_P3,,3.404235270853753,0.0,0.0
AT5G57180,AT5G57180_P4,,3.404235270853753,0.0,0.0
AT5G57190,AT5G57190_JS1,,-inf,0.0,0.0
AT5G57190,AT5G57190_P1,,-inf,0.0,0.0
AT5G57210,AT5G57210_P1,,-inf,0.0,0.0
AT5G57210,AT5G57210_c2,-0.880706925854061,-inf,0.2102897102897103,0.2819307015817462
AT5G57220,AT5G57220_P1,-0.09078169072227649,-inf,1.0,1.0
AT5G57230,AT5G57230_JC4,0.5149099616305208,2.7054610774544305,0.35914085914085914,0.4494141612164236
AT5G57230,AT5G57230_JC5,,2.7054610774544305,0.0,0.0
AT5G57230,AT5G57230_P2,0.6264099982098084,2.7054610774544305,0.34165834165834164,0.428459013167841
AT5G57240,AT5G57240_ID2,,2.765889377639725,0.0,0.0
AT5G57240,AT5G57240_P1,,2.765889377639725,0.0,0.0
AT5G57240,AT5G57240_P3,1.3909675438244689,2.765889377639725,0.10789210789210789,0.1556919352421793
AT5G57240,AT5G57240_P4,,2.765889377639725,0.0,0.0
AT5G57240,AT5G57240_P5,,2.765889377639725,0.0,0.0
AT5G57250,AT5G57250.1,0.9049298943084467,2.387646008221424,0.2677322677322677,0.34153131686499605
AT5G57270,AT5G57270.3,,-inf,0.0,0.0
AT5G57270,AT5G57270_JS2,,-inf,0.0,0.0
AT5G57270,AT5G57270_P1,,-inf,0.0,0.0
AT5G57270,AT5G57270_P2,,-inf,0.0,0.0
AT5G57270,AT5G57270_P4,,-inf,0.0,0.0
AT5G57270,AT5G57270_P5,,-inf,0.0,0.0
AT5G57270,AT5G57270_s2,,-inf,0.0,0.0
AT5G57280,AT5G57280_P1,-0.05915138763716543,3.615366366405217,1.0,1.0
AT5G57290,AT5G57290.2,1.1648408453007937,7.029180505879997,0.004495504495504496,0.008251367931742524
AT5G57290,AT5G57290.3,0.28458008053789774,7.029180505879997,1.0,1.0
AT5G57290,AT5G57290_ID2,-0.01847846331754277,7.029180505879997,1.0,1.0
AT5G57290,AT5G57290_P1,-0.38963451656038917,7.029180505879997,1.0,1.0
AT5G57300,AT5G57300.3,-0.7936658842890392,4.215962742520426,0.16483516483516483,0.22749734001169133
AT5G57300,AT5G57300_ID16,,4.215962742520426,0.0,0.0
AT5G57300,AT5G57300_ID7,0.701545006182895,4.215962742520426,0.1953046953046953,0.26456833928098294
AT5G57300,AT5G57300_P1,-0.6895571171630213,4.215962742520426,0.1958041958041958,0.2651586634964195
AT5G57310,AT5G57310.1,,-inf,0.0,0.0
AT5G57320,AT5G57320_P2,-0.5210398665427393,-inf,0.4485514485514486,0.5592419703464232
AT5G57330,AT5G57330_P1,0.31130232953238135,4.857234881672572,1.0,1.0
AT5G57340,AT5G57340.1,1.3189955300282135,5.394729281546323,0.013986013986013986,0.023282047838916377
AT5G57340,AT5G57340_JS2,-0.6933964587880497,5.394729281546323,0.08391608391608392,0.12387274353109644
AT5G57345,AT5G57345_P1,0.07645426800421218,3.242526519669329,1.0,1.0
AT5G57350,AT5G57350.2,,6.582270263525427,0.0,0.0
AT5G57350,AT5G57350_P1,1.8263314215147393,6.582270263525427,0.0014985014985014985,0.0029060528630328584
AT5G57350,AT5G57350_P4,0.9144444111813961,6.582270263525427,0.01098901098901099,0.018603904154556677
AT5G57360,AT5G57360_P1,0.06782805617840815,5.045367990148536,1.0,1.0
AT5G57370,AT5G57370_P1,-0.001700794144515072,4.952758131893099,1.0,1.0
AT5G57390,AT5G57390_P1,,-inf,0.0,0.0
AT5G57390,AT5G57390_s1,,-inf,0.0,0.0
AT5G57410,AT5G57410.2,,3.675794723871561,0.0,0.0
AT5G57410,AT5G57410.3,,3.675794723871561,0.0,0.0
AT5G57410,AT5G57410_ID23,-0.13707366017360156,3.675794723871561,1.0,1.0
AT5G57410,AT5G57410_ID27,,3.675794723871561,0.0,0.0
AT5G57410,AT5G57410_ID29,,3.675794723871561,0.0,0.0
AT5G57410,AT5G57410_P1,,3.675794723871561,0.0,0.0
AT5G57410,AT5G57410_s1,,3.675794723871561,0.0,0.0
AT5G57420,AT5G57420_P1,,-inf,0.0,0.0
AT5G57440,AT5G57440_P1,0.5567984856673878,3.228378332896496,0.26873126873126874,0.34265216221609857
AT5G57460,AT5G57460_P1,-0.719893142059056,3.590032519033274,0.2112887112887113,0.2831156730614262
AT5G57480,AT5G57480_P1,1.3480161080970818,-inf,0.006493506493506494,0.0114512219646694
AT5G57490,AT5G57490_ID1,-0.8015532037464859,5.024587555806883,0.1008991008991009,0.14657438270414264
AT5G57490,AT5G57490_JC3,,5.024587555806883,0.0,0.0
AT5G57490,AT5G57490_P1,0.5972466366750728,5.024587555806883,0.16283716283716285,0.2249981181015664
AT5G57490,AT5G57490_c1,0.47314082599802987,5.024587555806883,1.0,1.0
AT5G57500,AT5G57500_P1,0.5035006071011189,-inf,0.45554445554445555,0.5669805886081799
AT5G57510,AT5G57510_P1,0.10749089416301949,1.655593056119314,1.0,1.0
