gene,isoform,logFC,tpm_mean,pvalues
AT2G47690,AT2G47690_P1,-0.8032187554379222,5.074732256382214,0.17832167832167833
AT2G47690,AT2G47690_P3,0.253021743351471,5.074732256382214,1.0
AT2G47700,AT2G47700_P1,-1.3216801220458692,4.871511528719044,0.09490509490509491
AT2G47700,AT2G47700_P2,,4.871511528719044,0.0
AT2G47710,AT2G47710_P1,-1.0128996377508557,5.775469305932605,0.14085914085914086
AT2G47730,AT2G47730_P1,0.5913805587434098,9.27246706061175,0.22927072927072928
AT2G47740,AT2G47740.1,,-inf,0.0
AT2G47750,AT2G47750_P1,,-0.45521503803686386,0.0
AT2G47760,AT2G47760_ID1,,4.134737539419216,0.0
AT2G47760,AT2G47760_ID3,,4.134737539419216,0.0
AT2G47760,AT2G47760_ID6,,4.134737539419216,0.0
AT2G47760,AT2G47760_P1,0.5073746951109088,4.134737539419216,0.26223776223776224
AT2G47760,AT2G47760_P4,0.3329763249311455,4.134737539419216,1.0
AT2G47760,AT2G47760_P5,,4.134737539419216,0.0
AT2G47760,AT2G47760_s3,1.0301234452907253,4.134737539419216,0.13736263736263737
AT2G47770,AT2G47770.1,,-inf,0.0
AT2G47780,AT2G47780_P1,1.1767284514245895,1.1653448130975237,0.1318681318681319
AT2G47790,AT2G47790.1,-1.3899769779363167,3.780763681147022,0.08741258741258745
AT2G47800,AT2G47800_P1,-1.0149892138600558,3.7209904184831464,0.13936063936063936
AT2G47810,AT2G47810_P1,,-inf,0.0
AT2G47820,AT2G47820_JS2,,2.1611508339356456,0.0
AT2G47820,AT2G47820_P2,0.8703961909887343,2.1611508339356456,0.1838161838161838
AT2G47830,AT2G47830.1,-0.14678133433790475,4.189751959029072,1.0
AT2G47830,AT2G47830.2,,4.189751959029072,0.0
AT2G47830,AT2G47830_P2,,4.189751959029072,0.0
AT2G47840,AT2G47840.1,-1.8570670185161506,3.9857598908045198,0.04995004995004998
AT2G47850,AT2G47850.3,1.8228871905968544,4.101411434152628,0.05044955044955046
AT2G47850,AT2G47850_ID1,,4.101411434152628,0.0
AT2G47850,AT2G47850_JS8,,4.101411434152628,0.0
AT2G47850,AT2G47850_P1,0.468049830577733,4.101411434152628,1.0
AT2G47850,AT2G47850_P2,,4.101411434152628,0.0
AT2G47850,AT2G47850_P4,,4.101411434152628,0.0
AT2G47850,AT2G47850_s1,,4.101411434152628,0.0
AT2G47860,AT2G47860_P1,,0.9047035464588215,0.0
AT2G47860,AT2G47860_P2,,0.9047035464588215,0.0
AT2G47860,AT2G47860_P4,,0.9047035464588215,0.0
AT2G47860,AT2G47860_P5,,0.9047035464588215,0.0
AT2G47860,AT2G47860_P6,,0.9047035464588215,0.0
AT2G47880,AT2G47880_P1,1.2867902706717316,1.872427592636255,0.1223776223776224
AT2G47885,AT2G47885_P1,,-inf,0.0
AT2G47890,AT2G47890.2,,4.66464788791319,0.0
AT2G47890,AT2G47890_P1,-0.4195375348238013,4.66464788791319,1.0
AT2G47890,AT2G47890_P3,-0.5739871375166219,4.66464788791319,0.2352647352647353
AT2G47895,AT2G47895.1,,0.03983979587555431,0.0
AT2G47900,AT2G47900.2,,5.100037754365336,0.0
AT2G47900,AT2G47900.3,-0.7935539501155202,5.100037754365336,0.18031968031968032
AT2G47900,AT2G47900_ID17,,5.100037754365336,0.0
AT2G47900,AT2G47900_P1,-1.3329297178138182,5.100037754365336,0.09490509490509491
AT2G47900,AT2G47900_s2,0.8319329753371658,5.100037754365336,0.17132867132867136
AT2G47910,AT2G47910_P1,-1.6130952651831918,1.5663057167453802,0.0904095904095904
AT2G47910,AT2G47910_P2,,1.5663057167453802,0.0
AT2G47920,AT2G47920_ID4,,-0.3508949234162581,0.0
AT2G47930,AT2G47930.1,-2.3115636757003504,4.101252947970353,0.03146853146853151
AT2G47935,AT2G47935_P1,,-inf,0.0
AT2G47940,AT2G47940.2,,5.8652117194586335,0.0
AT2G47940,AT2G47940_ID2,0.5434151672484431,5.8652117194586335,0.24425574425574426
AT2G47940,AT2G47940_ID3,,5.8652117194586335,0.0
AT2G47940,AT2G47940_ID4,,5.8652117194586335,0.0
AT2G47940,AT2G47940_ID7,,5.8652117194586335,0.0
AT2G47940,AT2G47940_ID8,,5.8652117194586335,0.0
AT2G47940,AT2G47940_P1,-1.1599833689351433,5.8652117194586335,0.1158841158841159
AT2G47940,AT2G47940_s1,1.1780559021951165,5.8652117194586335,0.11238761238761241
AT2G47950,AT2G47950_P2,-0.21799550506887444,2.8179934763564556,1.0
AT2G47960,AT2G47960_ID2,0.39664656629316186,5.1583989551408935,1.0
AT2G47960,AT2G47960_JS2,0.8370880294886944,5.1583989551408935,0.16883116883116883
AT2G47960,AT2G47960_P1,-2.8996850994262733,5.1583989551408935,0.014485514485514495
AT2G47960,AT2G47960_c1,1.7532540585305094,5.1583989551408935,0.05344655344655347
AT2G47960,AT2G47960_c3,,5.1583989551408935,0.0
AT2G47970,AT2G47970.2,,4.372848185573957,0.0
AT2G47970,AT2G47970_P1,-1.632076394061305,4.372848185573957,0.06443556443556447
AT2G47980,AT2G47980_P1,-1.6130899729095898,4.272573412987918,0.06493506493506496
AT2G47990,AT2G47990.1,-1.6073508316917389,4.528601862185217,0.06543456543456544
AT2G48000,AT2G48000_ID2,-0.4173322671949447,2.899833932381172,1.0
AT2G48000,AT2G48000_P1,0.51733599473721,2.899833932381172,0.26023976023976025
AT2G48010,AT2G48010_P1,2.5604339497455717,4.3034147262705265,0.021478521478521473
AT2G48020,AT2G48020_ID30,,3.8801620999630684,0.0
AT2G48020,AT2G48020_ID32,,3.8801620999630684,0.0
AT2G48020,AT2G48020_P1,,3.8801620999630684,0.0
AT2G48020,AT2G48020_P2,-0.9655211666067106,3.8801620999630684,0.14685314685314688
AT2G48020,AT2G48020_P3,,3.8801620999630684,0.0
AT2G48020,AT2G48020_P4,,3.8801620999630684,0.0
AT2G48020,AT2G48020_s1,-1.7203042335645402,3.8801620999630684,0.05344655344655347
AT2G48030,AT2G48030_P1,0.7299086996554158,4.219801145994671,0.19130869130869133
AT2G48030,AT2G48030_P2,,4.219801145994671,0.0
AT2G48060,AT2G48060.1,,2.807626460186071,0.0
AT2G48060,AT2G48060_JC5,-1.6117253214489957,2.807626460186071,0.07492507492507494
AT2G48060,AT2G48060_P3,,2.807626460186071,0.0
AT2G48070,AT2G48070.2,-1.7817710348784543,4.925477511371102,0.051948051948051965
AT2G48070,AT2G48070_ID1,0.09740522129822882,4.925477511371102,1.0
AT2G48070,AT2G48070_ID3,-1.24416855469229,4.925477511371102,0.10439560439560441
AT2G48070,AT2G48070_ID4,,4.925477511371102,0.0
AT2G48070,AT2G48070_ID5,,4.925477511371102,0.0
AT2G48070,AT2G48070_ID6,,4.925477511371102,0.0
AT2G48070,AT2G48070_JC7,,4.925477511371102,0.0
AT2G48075,AT2G48075.1,-0.009861156778459224,1.5635892318140323,1.0
AT2G48080,AT2G48080_P1,-0.3051746229946843,0.1483631416826131,1.0
AT2G48080,AT2G48080_c1,,0.1483631416826131,0.0
AT2G48090,AT2G48090_P2,0.4020075894240298,3.3746476742420146,1.0
AT2G48090,AT2G48090_c1,0.9370040075118427,3.3746476742420146,0.14985014985014988
AT2G48100,AT2G48100.2,,4.62087849021727,0.0
AT2G48100,AT2G48100.3,-0.11228003240197093,4.62087849021727,1.0
AT2G48100,AT2G48100.4,-1.9325942068477693,4.62087849021727,0.04545454545454547
AT2G48100,AT2G48100_ID27,,4.62087849021727,0.0
AT2G48100,AT2G48100_ID35,,4.62087849021727,0.0
AT2G48100,AT2G48100_ID39,,4.62087849021727,0.0
AT2G48100,AT2G48100_ID47,,4.62087849021727,0.0
AT2G48100,AT2G48100_P1,-1.8835033838738897,4.62087849021727,0.047952047952047994
AT2G48100,AT2G48100_P3,-2.323519904057209,4.62087849021727,0.02997002997003001
AT2G48100,AT2G48100_P5,,4.62087849021727,0.0
AT2G48100,AT2G48100_P6,,4.62087849021727,0.0
AT2G48100,AT2G48100_P7,0.15390058829988273,4.62087849021727,1.0
AT2G48110,AT2G48110.1,1.0521379763220797,3.795968133854281,0.1333666333666334
AT2G48120,AT2G48120.1,0.17628233830958484,3.6381709176868777,1.0
AT2G48120,AT2G48120.2,,3.6381709176868777,0.0
AT2G48120,AT2G48120_ID11,,3.6381709176868777,0.0
AT2G48120,AT2G48120_ID27,,3.6381709176868777,0.0
AT2G48120,AT2G48120_ID6,,3.6381709176868777,0.0
AT2G48120,AT2G48120_ID7,,3.6381709176868777,0.0
AT2G48121,AT2G48121_P2,,-inf,0.0
AT2G48130,AT2G48130_P1,,-0.750426603844371,0.0
