gene,isoform,logFC,tpm_mean,pvalues
AT1G22550,AT1G22550_P1,-1.656843691252837,3.5146343410968925,0.021478521478521473
AT1G22570,AT1G22570_ID2,-0.2151417451374229,3.256719717817436,1.0
AT1G22570,AT1G22570_P1,,3.256719717817436,0.0
AT1G22570,AT1G22570_P2,,3.256719717817436,0.0
AT1G22570,AT1G22570_c1,,3.256719717817436,0.0
AT1G22590,AT1G22590_P1,,-inf,0.0
AT1G22590,AT1G22590_P2,0.21779285029731532,-inf,1.0
AT1G22590,AT1G22590_c1,,-inf,0.0
AT1G22600,AT1G22600.1,,-inf,0.0
AT1G22610,AT1G22610_P1,0.05928695733289846,5.1071275305722,1.0
AT1G22620,AT1G22620.1,0.37447107856345285,4.106742492176493,1.0
AT1G22630,AT1G22630_ID2,,3.9120244176034213,0.0
AT1G22630,AT1G22630_JS3,,3.9120244176034213,0.0
AT1G22630,AT1G22630_P1,-3.6170845685274347,3.9120244176034213,0.0004995004995005381
AT1G22640,AT1G22640_JC3,0.47249845970603976,6.913434795759989,1.0
AT1G22640,AT1G22640_JC4,,6.913434795759989,0.0
AT1G22640,AT1G22640_P1,1.9189682563326445,6.913434795759989,0.014985014985014977
AT1G22640,AT1G22640_P2,-0.3445365500984918,6.913434795759989,1.0
AT1G22640,AT1G22640_P3,1.944795236120275,6.913434795759989,0.012987012987012991
AT1G22650,AT1G22650_P1,0.4819522087107182,3.865945051981426,1.0
AT1G22650,AT1G22650_P2,-0.11843739619098592,3.865945051981426,1.0
AT1G22650,AT1G22650_c1,,3.865945051981426,0.0
AT1G22651,AT1G22651.1,,-inf,0.0
AT1G22660,AT1G22660.2,,4.0923540085605525,0.0
AT1G22660,AT1G22660_ID2,,4.0923540085605525,0.0
AT1G22660,AT1G22660_P1,-0.3388913678842811,4.0923540085605525,1.0
AT1G22660,AT1G22660_s1,-1.3596443426676783,4.0923540085605525,0.03796203796203795
AT1G22690,AT1G22690.2,0.6787692250082455,5.315332294472755,0.10689310689310694
AT1G22690,AT1G22690.3,,5.315332294472755,0.0
AT1G22690,AT1G22690_P1,-0.2539052923692804,5.315332294472755,1.0
AT1G22700,AT1G22700.1,,6.934043290724198,0.0
AT1G22700,AT1G22700.3,-0.7513388587204277,6.934043290724198,0.09590409590409593
AT1G22700,AT1G22700_P2,-0.590700441273575,6.934043290724198,0.12287712287712288
AT1G22710,AT1G22710_P1,-1.272175671168604,6.9842804396867955,0.043956043956043966
AT1G22710,AT1G22710_c1,-1.2543281158898452,6.9842804396867955,0.04495504495504499
AT1G22730,AT1G22730_ID1,,4.487591444149124,0.0
AT1G22730,AT1G22730_ID3,-0.9117375826012655,4.487591444149124,0.07142857142857145
AT1G22730,AT1G22730_P1,0.08015730522422393,4.487591444149124,1.0
AT1G22740,AT1G22740.1,4.255137285699996,6.325189230089898,0.0004995004995005381
AT1G22740,AT1G22740_ID1,2.0238349793738686,6.325189230089898,0.010989010989011005
AT1G22740,AT1G22740_ID3,4.192845662745112,6.325189230089898,0.0004995004995005381
AT1G22740,AT1G22740_ID5,3.4349744903555184,6.325189230089898,0.0004995004995005381
AT1G22740,AT1G22740_ID6,,6.325189230089898,0.0
AT1G22750,AT1G22750.2,-2.0795348290154534,6.468089787070991,0.010489510489510523
AT1G22750,AT1G22750_ID3,-1.8745596655337287,6.468089787070991,0.014985014985014977
AT1G22750,AT1G22750_P1,-2.3278576354188973,6.468089787070991,0.007492507492507516
AT1G22750,AT1G22750_P4,-1.6741191529960164,6.468089787070991,0.021478521478521473
AT1G22770,AT1G22770_P1,-0.37612776603353915,5.1684397137454425,1.0
AT1G22770,AT1G22770_s1,,5.1684397137454425,0.0
AT1G22780,AT1G22780_P1,-0.09707420493074626,7.240538183641154,1.0
AT1G22780,AT1G22780_c1,-0.07082220063988354,7.240538183641154,1.0
AT1G22790,AT1G22790_ID6,,4.834967271032191,0.0
AT1G22790,AT1G22790_P1,-0.27043449218824556,4.834967271032191,1.0
AT1G22790,AT1G22790_P2,2.8457936983148078,4.834967271032191,0.002497502497502524
AT1G22790,AT1G22790_s1,,4.834967271032191,0.0
AT1G22800,AT1G22800_P1,-3.216825450242645,-inf,0.0
AT1G22810,AT1G22810.1,,-inf,0.0
AT1G22830,AT1G22830_P1,,-inf,0.0
AT1G22830,AT1G22830_P2,1.2036150390291622,-inf,0.0019980019980020414
AT1G22840,AT1G22840.1,-0.016052888292765743,6.274573202293567,1.0
AT1G22840,AT1G22840.2,0.33413744272768975,6.274573202293567,1.0
AT1G22850,AT1G22850_JC4,-0.4694173270841553,5.940224294835893,1.0
AT1G22850,AT1G22850_P1,-1.458546181355194,5.940224294835893,0.030469530469530492
AT1G22860,AT1G22860.1,,3.3799838217052067,0.0
AT1G22860,AT1G22860_c1,-0.2569429675524355,3.3799838217052067,1.0
AT1G22860,AT1G22860_c2,,3.3799838217052067,0.0
AT1G22860,AT1G22860_s1,,3.3799838217052067,0.0
AT1G22860,AT1G22860_s2,-0.5021649324926107,3.3799838217052067,0.14535464535464537
AT1G22870,AT1G22870_ID5,0.2448207397745037,3.8795473216022347,1.0
AT1G22870,AT1G22870_ID7,,3.8795473216022347,0.0
AT1G22870,AT1G22870_P1,0.29606056512736023,3.8795473216022347,1.0
AT1G22870,AT1G22870_P2,,3.8795473216022347,0.0
AT1G22880,AT1G22880_ID1,-0.21688154492166944,4.049885053657827,1.0
AT1G22880,AT1G22880_ID4,0.6459298053422671,4.049885053657827,0.11138861138861139
AT1G22880,AT1G22880_ID5,-1.3119858813176475,4.049885053657827,0.04195804195804198
AT1G22880,AT1G22880_P1,,4.049885053657827,0.0
AT1G22882,AT1G22882.1,0.8529660431134749,4.687369325592239,0.07942057942057945
AT1G22882,AT1G22882_c1,,4.687369325592239,0.0
AT1G22882,AT1G22882_c2,,4.687369325592239,0.0
AT1G22885,AT1G22885_ID1,-0.051821475621741,4.554842939154132,1.0
AT1G22885,AT1G22885_P1,1.093012150300677,4.554842939154132,0.05494505494505497
AT1G22890,AT1G22890_ID2,,-inf,0.0
AT1G22890,AT1G22890_ID3,1.703096668112269,-inf,0.0019980019980020414
AT1G22890,AT1G22890_P1,5.644089112322068,-inf,0.0
AT1G22900,AT1G22900_P1,-0.8999611471351967,2.9412056018002968,0.08741258741258745
AT1G22910,AT1G22910.3,,4.784594856550493,0.0
AT1G22910,AT1G22910_ID2,1.2336077982763292,4.784594856550493,0.04645354645354649
