gene,isoform,logFC,tpm_mean,pvalues
AT1G31050,AT1G31050_P1,-0.014306582524494349,1.6677514114820107,1.0
AT1G31050,AT1G31050_P2,,1.6677514114820107,0.0
AT1G31050,AT1G31050_P4,,1.6677514114820107,0.0
AT1G31050,AT1G31050_P6,,1.6677514114820107,0.0
AT1G31050,AT1G31050_s1,,1.6677514114820107,0.0
AT1G31060,AT1G31060_ID1,-0.1430956520242037,-inf,1.0
AT1G31070,AT1G31070.1,,4.745253459754814,0.0
AT1G31070,AT1G31070_ID1,,4.745253459754814,0.0
AT1G31070,AT1G31070_P1,0.9879650501732762,4.745253459754814,0.14985014985014988
AT1G31070,AT1G31070_P2,0.17807419060103413,4.745253459754814,1.0
AT1G31120,AT1G31120_JC15,,3.408495337882587,0.0
AT1G31120,AT1G31120_P1,0.08966976021206108,3.408495337882587,1.0
AT1G31130,AT1G31130_P1,-0.1564799849542604,6.20202134331343,1.0
AT1G31150,AT1G31150.1,0.1346669434463883,3.0934566285701743,1.0
AT1G31150,AT1G31150_c1,0.19464028967336144,3.0934566285701743,1.0
AT1G31160,AT1G31160_ID1,0.8680689018121792,5.07421480743638,0.17932067932067935
AT1G31160,AT1G31160_ID3,,5.07421480743638,0.0
AT1G31160,AT1G31160_JS1,,5.07421480743638,0.0
AT1G31160,AT1G31160_P1,-0.07194998990146484,5.07421480743638,1.0
AT1G31160,AT1G31160_P2,1.123905231674721,5.07421480743638,0.12187812187812191
AT1G31170,AT1G31170_P1,0.26174579540222886,5.070078019091656,1.0
AT1G31170,AT1G31170_P5,1.1356615941455832,5.070078019091656,0.1158841158841159
AT1G31173,AT1G31173.1,0.339490655967037,1.3880968815344796,1.0
AT1G31175,AT1G31175_P1,1.0663539365975776,3.0863140011240855,0.1288711288711289
AT1G31175,AT1G31175_P2,1.4119861568391612,3.0863140011240855,0.08891108891108895
AT1G31180,AT1G31180.1,-0.6177463169919148,6.115226381316254,0.24125874125874125
AT1G31190,AT1G31190.1,-0.39015214204826876,5.601358969134873,1.0
AT1G31190,AT1G31190_ID2,,5.601358969134873,0.0
AT1G31190,AT1G31190_ID9,,5.601358969134873,0.0
AT1G31200,AT1G31200.1,-0.13599129565166024,3.125551582491447,1.0
AT1G31200,AT1G31200_P1,0.3768622996081784,3.125551582491447,1.0
AT1G31220,AT1G31220_ID4,,3.379541193618236,0.0
AT1G31220,AT1G31220_ID6,,3.379541193618236,0.0
AT1G31220,AT1G31220_P1,-0.15250039985555963,3.379541193618236,1.0
AT1G31230,AT1G31230.1,-0.6016214942992733,5.29771043461154,0.24675324675324678
AT1G31230,AT1G31230_ID2,,5.29771043461154,0.0
AT1G31230,AT1G31230_ID4,,5.29771043461154,0.0
AT1G31230,AT1G31230_ID6,,5.29771043461154,0.0
AT1G31230,AT1G31230_ID8,,5.29771043461154,0.0
AT1G31240,AT1G31240.1,0.47583865787732393,0.40358822939476535,1.0
AT1G31258,AT1G31258.1,2.6606106510366105,6.0105062363319455,0.02097902097902099
AT1G31280,AT1G31280_P1,-0.6862740003559931,2.8820009752419717,0.22127872127872128
AT1G31290,AT1G31290_P2,,0.17250653841175406,0.0
AT1G31290,AT1G31290_P3,,0.17250653841175406,0.0
AT1G31300,AT1G31300_JC2,0.9590134956722584,5.494326186828576,0.15384615384615385
AT1G31300,AT1G31300_P1,,5.494326186828576,0.0
AT1G31300,AT1G31300_P2,0.2564191065183339,5.494326186828576,1.0
AT1G31300,AT1G31300_c1,0.16019629392622647,5.494326186828576,1.0
AT1G31300,AT1G31300_c2,,5.494326186828576,0.0
AT1G31310,AT1G31310.1,,1.6569701044411012,0.0
AT1G31310,AT1G31310_JC2,0.6761100886705299,1.6569701044411012,0.1918081918081918
AT1G31310,AT1G31310_s1,1.6584034229685545,1.6569701044411012,0.05944055944055948
AT1G31320,AT1G31320_P1,0.2555295665503303,2.785442887598401,1.0
AT1G31330,AT1G31330_P1,0.180300393965517,10.742925343293173,1.0
AT1G31335,AT1G31335_P1,-0.07307146178919277,2.7926831363534044,1.0
AT1G31340,AT1G31340_ID4,,6.145873798220078,0.0
AT1G31340,AT1G31340_P1,-0.08951646583432016,6.145873798220078,1.0
AT1G31350,AT1G31350_P2,0.21431897351109308,2.409766575474298,1.0
AT1G31355,AT1G31355_ID2,2.329862407794038,2.12308407637318,0.02097902097902099
AT1G31360,AT1G31360_ID4,,3.335713915836376,0.0
AT1G31360,AT1G31360_ID7,,3.335713915836376,0.0
AT1G31360,AT1G31360_P1,0.3212898836888409,3.335713915836376,1.0
AT1G31360,AT1G31360_P4,,3.335713915836376,0.0
AT1G31360,AT1G31360_P6,,3.335713915836376,0.0
AT1G31360,AT1G31360_c1,0.9379798102227708,3.335713915836376,0.15834165834165836
AT1G31360,AT1G31360_c2,,3.335713915836376,0.0
AT1G31410,AT1G31410_ID10,,4.424303252146364,0.0
AT1G31410,AT1G31410_ID11,,4.424303252146364,0.0
AT1G31410,AT1G31410_P1,0.11288124982288927,4.424303252146364,1.0
AT1G31410,AT1G31410_c2,2.030837418682856,4.424303252146364,0.0414585414585415
AT1G31420,AT1G31420.1,0.6896432435703836,6.670120370268019,0.21978021978021978
AT1G31420,AT1G31420.2,0.5411192308448367,6.670120370268019,0.2727272727272727
AT1G31420,AT1G31420_P3,1.0591280573932655,6.670120370268019,0.13086913086913088
AT1G31430,AT1G31430.1,-0.0006843608395126211,0.8957278039535947,1.0
AT1G31440,AT1G31440_P1,-0.1673527101242236,5.2462526211808935,1.0
AT1G31440,AT1G31440_c1,,5.2462526211808935,0.0
AT1G31460,AT1G31460_P1,0.09438115180457363,2.0799358082284165,1.0
AT1G31470,AT1G31470.1,0.3177005394308119,2.444262641080135,1.0
AT1G31480,AT1G31480_ID1,,3.230187544334317,0.0
AT1G31480,AT1G31480_ID2,,3.230187544334317,0.0
AT1G31480,AT1G31480_ID6,,3.230187544334317,0.0
AT1G31480,AT1G31480_P1,0.2232838798985659,3.230187544334317,1.0
AT1G31490,AT1G31490.1,-0.08032863724485481,-0.05803704789312959,1.0
AT1G31485,AT1G31485.1,,-1.8461686320617279,0.0
AT1G31500,AT1G31500_ID11,1.842968950114305,4.592755344488905,0.05244755244755245
AT1G31500,AT1G31500_P1,-0.36035390609773454,4.592755344488905,1.0
AT1G31500,AT1G31500_P3,,4.592755344488905,0.0
AT1G31500,AT1G31500_P4,,4.592755344488905,0.0
AT1G31500,AT1G31500_P5,-0.7896392081607964,4.592755344488905,0.19230769230769235
AT1G31500,AT1G31500_P6,0.7129642820888455,4.592755344488905,0.21528471528471532
AT1G31500,AT1G31500_P7,,4.592755344488905,0.0
AT1G31500,AT1G31500_P8,,4.592755344488905,0.0
AT1G31540,AT1G31540_ID2,-1.3951898454429172,3.8736378952063597,0.09090909090909094
AT1G31540,AT1G31540_ID3,,3.8736378952063597,0.0
AT1G31540,AT1G31540_ID4,,3.8736378952063597,0.0
AT1G31540,AT1G31540_P1,,3.8736378952063597,0.0
AT1G31540,AT1G31540_P2,0.14814483625595987,3.8736378952063597,1.0
AT1G31550,AT1G31550_P1,-0.8871800678110691,3.2891514405610454,0.17632367632367635
AT1G31550,AT1G31550_P2,0.09171463267690982,3.2891514405610454,1.0
AT1G31550,AT1G31550_c1,,3.2891514405610454,0.0
AT1G31550,AT1G31550_c2,,3.2891514405610454,0.0
AT1G31550,AT1G31550_s1,,3.2891514405610454,0.0
AT1G31550,AT1G31550_s2,,3.2891514405610454,0.0
AT1G31580,AT1G31580_P1,-0.8954793126900551,9.15139106553622,0.17482517482517484
AT1G31600,AT1G31600.2,0.7502167109601765,4.5257188899344944,0.20729270729270732
AT1G31600,AT1G31600.3,,4.5257188899344944,0.0
AT1G31600,AT1G31600_P1,0.7023916575030662,4.5257188899344944,0.2162837162837163
AT1G31600,AT1G31600_c4,-1.0546890706405767,4.5257188899344944,0.1318681318681319
AT1G31600,AT1G31600_s2,,4.5257188899344944,0.0
AT1G31650,AT1G31650_P1,-0.25951932626531793,4.57051961661067,1.0
AT1G31660,AT1G31660_P1,-0.4537736035705704,4.933787580257268,1.0
AT1G31690,AT1G31690_JS1,,3.1329022420853043,0.0
AT1G31690,AT1G31690_P1,-2.4601490268408845,3.1329022420853043,0.024975024975025018
AT1G31690,AT1G31690_c1,,3.1329022420853043,0.0
AT1G31690,AT1G31690_s1,,3.1329022420853043,0.0
AT1G31710,AT1G31710_JC1,,3.994634798700294,0.0
AT1G31710,AT1G31710_P1,-0.10187732149275952,3.994634798700294,1.0
AT1G31710,AT1G31710_c1,,3.994634798700294,0.0
AT1G31720,AT1G31720_P5,,-0.03488495584062554,0.0
AT1G31730,AT1G31730_P1,-0.01262851094944395,5.269936828399164,1.0
AT1G31750,AT1G31750_P1,,-0.05224305554503411,0.0
AT1G31760,AT1G31760_P1,0.1921111068311283,1.6494134440926795,1.0
AT1G31770,AT1G31770.1,0.2548269284335758,4.501137878755035,1.0
AT1G31770,AT1G31770_JC2,,4.501137878755035,0.0
AT1G31780,AT1G31780_ID1,,4.897366777760239,0.0
AT1G31780,AT1G31780_P1,0.4770350773973462,4.897366777760239,1.0
AT1G31790,AT1G31790.1,0.28157244002738757,2.6481388330134656,1.0
AT1G31800,AT1G31800.1,-0.5767808144061428,6.69260555495995,0.2567432567432567
AT1G31800,AT1G31800_ID2,-0.19430008202523114,6.69260555495995,1.0
AT1G31800,AT1G31800_c1,0.20767882411271021,6.69260555495995,1.0
AT1G31800,AT1G31800_c2,,6.69260555495995,0.0
AT1G31800,AT1G31800_c3,1.9792632555785856,6.69260555495995,0.043956043956043966
