gene,isoform,logFC,tpm_mean,pvalues,fdr
AT2G04515,AT2G04515_P1,,-inf,0.0,0.0
AT2G04520,AT2G04520_P1,-1.3663088555495095,6.959479143036375,0.004495504495504496,0.008198237389485746
AT2G04530,AT2G04530_ID1,,5.10218011048595,0.0,0.0
AT2G04530,AT2G04530_ID5,-0.2962242000394495,5.10218011048595,1.0,1.0
AT2G04530,AT2G04530_JC13,-0.9590233726647468,5.10218011048595,0.08041958041958042,0.11702841317077456
AT2G04530,AT2G04530_P1,-0.712600469677386,5.10218011048595,0.14185814185814186,0.19284336903013555
AT2G04540,AT2G04540_ID2,,3.872023740554821,0.0,0.0
AT2G04540,AT2G04540_ID3,,3.872023740554821,0.0,0.0
AT2G04540,AT2G04540_JC13,,3.872023740554821,0.0,0.0
AT2G04540,AT2G04540_JC7,,3.872023740554821,0.0,0.0
AT2G04540,AT2G04540_JS1,,3.872023740554821,0.0,0.0
AT2G04540,AT2G04540_JS4,,3.872023740554821,0.0,0.0
AT2G04540,AT2G04540_P1,-1.3266811949711224,3.872023740554821,0.0989010989010989,0.14066506139388296
AT2G04540,AT2G04540_c1,,3.872023740554821,0.0,0.0
AT2G04540,AT2G04540_c2,,3.872023740554821,0.0,0.0
AT2G04540,AT2G04540_c3,,3.872023740554821,0.0,0.0
AT2G04540,AT2G04540_s1,,3.872023740554821,0.0,0.0
AT2G04540,AT2G04540_s3,,3.872023740554821,0.0,0.0
AT2G04540,AT2G04540_s4,-1.16700700960698,3.872023740554821,0.14635364635364637,0.1982124204972335
AT2G04540,AT2G04540_s5,,3.872023740554821,0.0,0.0
AT2G04550,AT2G04550.3,-0.7517747011717855,4.979958475895192,0.13486513486513488,0.18445412294016664
AT2G04550,AT2G04550_P1,-0.42426594598633827,4.979958475895192,1.0,1.0
AT2G04560,AT2G04560_P1,1.8122830662493083,2.021555354649797,0.13636363636363635,0.18624462617948617
AT2G04570,AT2G04570_P1,2.5041284254272975,-inf,0.0004995004995004995,0.0010013890049468007
AT2G04580,AT2G04580_c1,,-inf,0.0,0.0
AT2G04620,AT2G04620_P1,1.0331826847010996,-inf,0.000999000999000999,0.0019486859599365009
AT2G04620,AT2G04620_P2,,-inf,0.0,0.0
AT2G04621,AT2G04621_P1,,-inf,0.0,0.0
AT2G04630,AT2G04630_P1,-1.1881578757915179,6.0298672597977365,0.01948051948051948,0.03231222829235891
AT2G04650,AT2G04650.1,-1.0519828813485947,2.3066375082258537,0.2072927072927073,0.26530151184136563
AT2G04650,AT2G04650_P2,,2.3066375082258537,0.0,0.0
AT2G04660,AT2G04660_P1,0.22694894487543138,3.048506023293768,1.0,1.0
AT2G04660,AT2G04660_c1,,3.048506023293768,0.0,0.0
AT2G04660,AT2G04660_s1,,3.048506023293768,0.0,0.0
AT2G04680,AT2G04680_P1,,-inf,0.0,0.0
AT2G04690,AT2G04690_ID4,,6.58326438707526,0.0,0.0
AT2G04690,AT2G04690_ID5,,6.58326438707526,0.0,0.0
AT2G04690,AT2G04690_ID6,1.9248105865630605,6.58326438707526,0.0014985014985014985,0.0028837224675004824
AT2G04690,AT2G04690_ID8,0.32485705933509945,6.58326438707526,1.0,1.0
AT2G04690,AT2G04690_ID9,,6.58326438707526,0.0,0.0
AT2G04690,AT2G04690_P1,1.607111042295863,6.58326438707526,0.003996003996003996,0.0073340515764346945
AT2G04690,AT2G04690_P2,1.4910401330262983,6.58326438707526,0.006493506493506494,0.011583005795892429
AT2G04690,AT2G04690_P3,2.136635601230001,6.58326438707526,0.0004995004995004995,0.0010013890049468007
AT2G04690,AT2G04690_P5,,6.58326438707526,0.0,0.0
AT2G04690,AT2G04690_P6,,6.58326438707526,0.0,0.0
AT2G04690,AT2G04690_s2,,6.58326438707526,0.0,0.0
AT2G04700,AT2G04700_ID2,-0.5527921151695301,7.538088004941286,0.055944055944055944,0.08467051945312815
AT2G04700,AT2G04700_P1,-1.3087797516703636,7.538088004941286,0.005994005994005994,0.010735903392018882
AT2G04700,AT2G04700_P2,-0.05823693293117893,7.538088004941286,1.0,1.0
AT2G04700,AT2G04700_P3,-0.9207278135480456,7.538088004941286,0.013986013986013986,0.023799849840304085
AT2G04740,AT2G04740_P1,-0.4926441642088726,3.6760951408952303,1.0,1.0
AT2G04740,AT2G04740_P2,,3.6760951408952303,0.0,0.0
AT2G04740,AT2G04740_P3,0.916431981280573,3.6760951408952303,0.21078921078921078,0.26922868173783104
AT2G04780,AT2G04780.2,,5.823168082219703,0.0,0.0
AT2G04780,AT2G04780_ID2,,5.823168082219703,0.0,0.0
AT2G04780,AT2G04780_P1,1.9773374107878947,5.823168082219703,0.002997002997002997,0.00558870961159906
AT2G04780,AT2G04780_s1,,5.823168082219703,0.0,0.0
AT2G04790,AT2G04790_P10,-1.4374764131498372,4.349535497688286,0.04495504495504495,0.0694078590302582
AT2G04790,AT2G04790_P11,,4.349535497688286,0.0,0.0
AT2G04790,AT2G04790_P12,,4.349535497688286,0.0,0.0
AT2G04790,AT2G04790_P13,,4.349535497688286,0.0,0.0
AT2G04790,AT2G04790_P5,,4.349535497688286,0.0,0.0
AT2G04790,AT2G04790_P6,-0.15539353952316803,4.349535497688286,1.0,1.0
AT2G04790,AT2G04790_P9,,4.349535497688286,0.0,0.0
AT2G04795,AT2G04795_P1,-0.12605390864695076,-inf,1.0,1.0
AT2G04800,AT2G04800_P1,-0.8726982379709742,5.005802125071313,0.11988011988011989,0.1663950705594921
AT2G04800,AT2G04800_P2,1.9438302768939306,5.005802125071313,0.00949050949050949,0.016537466527802823
AT2G04800,AT2G04800_c1,,5.005802125071313,0.0,0.0
AT2G04800,AT2G04800_s1,1.9466863659885698,5.005802125071313,0.00949050949050949,0.016537466527802823
AT2G04840,AT2G04840.1,,-inf,0.0,0.0
AT2G04842,AT2G04842.1,-0.7646014969896422,5.910394903697223,0.07792207792207792,0.11381651964884042
AT2G04842,AT2G04842_ID4,2.098084556554671,5.910394903697223,0.0034965034965034965,0.006470200001483141
